Postcode,Number of individuals lodging an income tax return,Count taxable income or loss,Proportion with salary or wages,Count salary or wages,Proportion with net rent,Count net rent,Average net rent,Median net rent,Count total income or loss,Count total deductions,Average total deductions,Median total deductions,Proportion with total business income,Count total business income,Average total business income,Median total business income,Proportion with total business expenses,Count total business expenses,Average total business expenses,Median total business expenses,Proportion with net tax,Count net tax,Count super total accounts balance,Population,"Number of individuals
no.","Taxable income or loss3
no.","Taxable income or loss3
$","Tax on taxable income
no.","Tax on taxable income
$","Medicare levy
no.","Medicare levy
$","Medicare levy surcharge
no.","Medicare levy surcharge
$","Total Medicare levy liability
no.","Total Medicare levy liability
$","Net tax
no.","Net tax
$","Australian government allowances and payments
no.","Australian government allowances and payments
$","Median Sales Price
$'000s","Mean Sales Price
$'000s",Annual median salesprice change,Annual change in sales Count,"Sales
No.",No. 1 Bedroom rented,No. 2 Bedroom rented,No. 3 Bedroom rented,No. 4 or more Bedrooms rented,No. Bedsitter rented,No. Not Specified rented,No. Total rents,"Median Weekly Rent for New Bonds
$",Annual change in Median Weekly Rent,Annual change in New Bonds Lodged,"New Bonds Lodged
No.","Total Bonds Held
No.",sum of speeding fines paid in 2015($)
2033,-0.14811727957722232,-0.14811727957722232,0.3494513951736838,-0.13865881438107497,0.7594926104668828,-0.031880264980750035,0.8913823460446851,0.2953301892594754,-0.14811727957722232,-0.14811727957722232,0.12349481081666752,-0.4286190046309873,0.32952199687344236,-0.03586236746793782,0.2603477400802803,-0.4902096106318802,0.10094257122618358,-0.08885032927357278,-0.2112612493223736,-0.6622877433231812,0.07869914208308844,-0.15909735549830784,-0.08623334338580406,-0.18340863794767595,-0.1285787246563312,-0.13071807929434393,0.022961184913548628,-0.14826354486295937,0.12820976977330986,-0.15675028014681344,0.03442000538735778,-0.046088927555160274,-0.008007998281960997,-0.15718619015005064,0.032228182699391685,-0.1322809043003806,0.1332349143644737,-0.2722117248392394,-0.26201677781499255,0.28577388606815185,0.9231099048384643,-3.1981875477444266,-0.48460866916680817,-0.573506101993145,0.9471919630791874,0.7506394341808172,-0.30204140766411697,-0.3728464600618854,0.24257696451305408,0.12835125764277164,0.4450390151758383,1.171888190886157,-2.429944194805514,0.27362785533012124,0.4581742992759208,0.44469419496267754,-0.5077477923759128
2034,0.711707415674895,0.711707415674895,0.6242887443732638,0.7293845562458975,1.0026822393343275,1.0675796191998819,0.9947918745074328,0.37452545780606167,0.711707415674895,0.711707415674895,0.8936071990803357,1.750429797934032,0.701141517576532,1.1373151796870917,0.13388715587306826,-0.23696493975273658,0.483776619135859,1.1465713133448632,-0.24819525357576577,-0.7187518638667812,1.7576141731889994,0.8778320045001474,0.9145018686838815,0.4556917070097757,0.768426960710802,0.7719848026146046,1.5464020970468855,0.881845168165423,1.8271593767105323,0.9095543876458998,1.577471638029563,2.8663918732575318,2.7126789645666727,0.9097429411817415,1.6016151405097525,0.9428396934269694,1.835888897684997,-0.12082167324377396,-0.1557245803996404,1.7530464576934337,2.094042349461967,1.9041060322901504,-0.184650930419289,0.3051626592760043,1.0528367261979203,2.053502204130353,0.2918805604344643,-0.1428076143724344,0.270418122511414,0.5570118204811183,1.3099060273656997,2.452283476507854,-1.4379567694583473,0.021756572717529263,1.6507285808801024,1.309784369896903,-0.30866566511918836
2035,1.6573304638151252,1.6573304638151252,0.21203272057389386,1.5445347932352842,1.4890614970692169,2.446902019353766,1.4091712753008085,0.8443730174185818,1.6573304638151252,1.6573304638151252,0.15613926658121607,0.3411993947307859,0.32952199687344236,2.0432689522123644,-0.05779587034002136,-0.5561193710565826,0.10094257122618358,1.9407709407424294,-0.2136545881153617,-0.7117654311017516,0.6383374857850594,1.7007264798088453,1.6869898956008893,1.567396144695911,1.6783629145781396,1.6757098533919568,2.1650943078787104,1.6981461658724852,2.26142896722348,1.6817804248740684,2.171671282318797,2.262977342702416,2.309726083940714,1.6824708153318697,2.180305351897385,1.7122177260732032,2.266648021895398,0.53406787579279,0.505313843945126,0.8736387926150889,1.0318850499674235,0.3170764353047787,0.11516683738154436,0.9242247410792686,1.278532356497032,2.1538165206898476,0.8374834531623135,0.37303706990088,0.01984770052617457,1.065592149272377,1.6793528111489588,1.7590213231966407,-0.46257342547965313,0.24190584678699942,1.6358588267453869,1.6773488106511247,0.4159018665460329
2036,1.094792765265453,1.094792765265453,0.6242887443732638,1.098742523253152,1.0026822393343275,1.533779167492059,0.14231189076435208,0.033786151118228344,1.094792765265453,1.094792765265453,0.03520639636254757,0.8796516084920262,-0.042097523829647286,1.1268869348234916,6.702305570634025,-0.07100936018874555,-0.2818914766834924,1.1231313937862546,7.36947663042947,-0.45739055944386997,0.6383374857850594,1.1354020913272447,1.1247743221073874,1.0691651500661044,1.1019518276131377,1.107128420342442,1.1579884809747338,1.1408667014220764,1.0364916044597021,1.1590538614989487,1.14244535552181,1.3699238374808447,1.2134428354157056,1.1582674750601396,1.1463935316195901,1.1530891579442475,1.0378830052225847,0.4524193086401795,0.3924438299773999,0.3670235072982163,0.5200020140664389,-0.7098250686269323,0.7303391480653272,1.1438919313965559,0.8511512693348846,1.2546577076260836,0.7549383660706463,0.41834775162759,0.01984770052617457,0.30998708935393543,1.0805552716837379,2.014073325279038,0.5966818166936297,1.1875587019246776,1.484187334571289,1.0826346309527104,0.5056030882481287
2037,0.25350247814796373,0.25350247814796373,0.7617074189730522,0.2926809655648717,0.27311335273199355,0.25083799095141246,-0.28911710970388527,-0.2650262486920005,0.25350247814796373,0.25350247814796373,0.311942350912016,-0.1383596081503187,0.32952199687344236,0.4777286920643751,-0.3060595924075822,-1.1621820605532645,0.10094257122618358,0.4268279010158191,-0.6073109527860423,-0.9724395454166272,0.8248836003523831,0.299209590638414,0.43875645433722366,0.0429885322217534,0.26478032589400996,0.2678000082745181,0.6399710830809681,0.2814976262918664,0.8108675262678031,0.2933553989079664,0.6663389560263085,1.1848767147772759,1.1884412001544566,0.2916685396332214,0.6770985919740452,0.31126808349096413,0.8160698394806583,0.16664932360604245,0.1934644672274598,0.7899994766429637,0.6884968467171797,-1.010926790010238,-0.5401771350010429,-0.014353253912777296,2.887213976714103,0.8338269162057641,0.016059171859868947,-0.20206004432274755,2.636916552372009,1.3998020796209183,1.2528507901147683,1.796680008067868,-2.0016440446341623,-0.33626988398047447,1.454447826301858,1.2527144106099293,-0.5052223299880323
2038,-0.2838726133315181,-0.2838726133315181,0.7617074189730522,-0.2419121710313482,1.0026822393343275,-0.12683361861453188,-0.3054254224363616,-0.3149392330701011,-0.2838726133315181,-0.2838726133315181,0.7303849202575929,1.5779568232136347,1.072761038279622,-0.016309408348687326,-0.034253934508611146,-0.4128424187355,0.8666106670455345,-0.05162222173931187,-0.32315462457215266,-0.6548431838194612,1.7576141731889994,-0.2024742478096936,-0.23035027529721058,-0.3636616626693779,-0.2775303470851584,-0.2761216008247591,0.09234372446649887,-0.22888208124934967,0.2689731786737977,-0.17005212529459848,0.1568743568046365,0.07459397855586287,0.1438072995788755,-0.16977426350134434,0.15722430814756075,-0.19962000452556988,0.27276267088442585,-0.4797351663521246,-0.48376715371642337,2.211867848169092,1.9404774386916712,1.192112223866307,-0.3237820514249045,-0.573506101993145,0.6038464829433051,-0.05554513426682962,-0.2456691530649296,-0.4843804458507101,1.4536673374417115,0.7023204858500494,0.08350087814023324,0.892871571158435,-0.9219530100073752,0.4422746536355856,0.02100352771528562,0.08306276977789359,-0.5723326720014218
2039,-0.3167681191598646,-0.3167681191598646,0.48687006977347375,-0.2955502783821395,1.245871868201772,-0.1011319589843353,-0.8617612726965199,-1.06363399874161,-0.3167681191598646,-0.3167681191598646,0.8602208238665928,2.2468154324951755,0.701141517576532,-0.1583942446152409,0.2494864296541969,-0.4905639641825506,0.483776619135859,-0.16606418193722502,0.008600425556684051,-0.6682433909261573,1.5710680586216756,-0.24790916785848088,-0.2608754114289993,-0.4223834286820736,-0.31074338970333093,-0.3101087156991796,0.1574216525242835,-0.2575430438049675,0.37953409985303466,-0.2006104182016722,0.21855335067736553,0.4929613864074098,0.6594012742837562,-0.20034529878305757,0.2274181850037423,-0.2271154317568819,0.3862768390948167,-0.6175171234221549,-0.6335647979676517,2.3026762483673995,1.5714950836463781,2.0881856872843114,0.08185375207034067,-0.573506101993145,0.5030037545117871,-0.04453502635176312,-0.3080812920854585,-0.5087785052420155,0.01984770052617457,0.033900625152966435,-0.06450379670871759,1.2694584198706989,-1.1028949223561073,-0.12557127758320447,0.13996156079300948,-0.06611019311082979,-0.637507068783756
2040,0.6421113268514903,0.6421113268514903,1.036544768172632,0.7165710083787641,0.7594926104668828,0.8434040324253894,-0.6134301469974486,-0.5292323126667462,0.6421113268514903,0.6421113268514903,0.3980050070185531,1.5695435073736153,0.701141517576532,1.0434609759146893,0.031405143092284864,-0.20200205608658614,0.483776619135859,1.0348869907420806,-0.21558840586009606,-0.7381077185764535,1.7576141731889994,0.7966190637857646,0.7390089257659326,0.5947530243812065,0.6407722511058411,0.6454914051496564,1.2741608234689685,0.7497288594865857,1.4345778164348875,0.8780973214180299,1.3941428956099484,1.5469254331103452,1.2674205914230394,0.8773736097069862,1.3944852658727196,0.8023989782873937,1.4451791842048984,0.10541289824158451,0.10000870877863392,1.494959425550876,1.0873390455233636,0.7233665309704621,-0.20970572987603467,0.6446483170390847,0.9015726335506437,0.7983499018127721,0.6442071516793855,-0.13932217731653362,0.6323531764900933,1.4433946792315977,0.8777549729403281,1.7282096719383648,-0.9798544219589695,-0.34227728513644684,0.8269442018168648,0.8775218069807158,-0.17526011592653792
2041,0.32088916732618106,0.32088916732618106,-0.06280462862568605,0.2491745007136743,1.7322511259366618,0.7998539980520007,-0.3980862902345225,-0.040750572219735194,0.32088916732618106,0.32088916732618106,1.9233913945620038,2.0154492468946423,0.701141517576532,0.709757140279481,0.42168459243958917,-0.0776239598012605,0.8666106670455345,0.7301680364801671,-0.10989856476174213,-0.6553013105581516,1.384521944054352,0.422216325404643,0.3880230399300348,0.11460235931354165,0.3414745655275763,0.34152393790812935,1.744107234945907,0.4211240267633523,2.4775359241233925,0.5218235770543822,1.9065907599930225,1.2090132959994804,1.6899937160468816,0.5209513042460707,1.9062599591803875,0.45796524315023956,2.4893724335704723,-0.3215410674939416,-0.32398082061135813,2.534476638347289,2.396906479036716,1.2479935477038202,-0.2032670663284911,0.24525342555310772,0.8463492346476695,0.5414473837945538,0.04625859396657647,-0.3101085930556715,0.9386059144720525,0.7604439519976217,0.5100028991744237,2.5549889807021073,-0.8844873905092847,0.01794700125276639,0.46114825010286387,0.5096748416755684,-0.36723164735340863
2042,0.6062699548295605,0.6062699548295605,1.4488007919720018,0.7438370462820829,-0.21326590500289627,0.4314635433525163,0.2042093504535236,-0.05339519492885401,0.6062699548295605,0.6062699548295605,-0.10130678228920093,0.3075461313707084,0.701141517576532,0.9952303434205382,-0.7480985529143626,-1.4486178473452063,0.483776619135859,0.8970051109855587,-0.7973037595286087,-1.1011731589886484,1.5710680586216756,0.7494427356514838,0.8195229607895006,0.3478386106651725,0.6349409535469253,0.6385917652879319,0.8404214346192697,0.7262789810319893,0.7951877993709163,0.8052966824335307,0.8843453911914632,2.0618391658507105,1.7137610412202482,0.8047224435080913,0.9001521466160192,0.7864285804344759,0.804028578370413,0.6429326319962708,0.6169743813288673,1.1962475827932861,0.7247552284268328,1.2821797693455932,-0.24189904761375255,0.10546521353301579,2.575081722045119,0.894994182400578,0.491196746338734,0.09768754248471892,4.975573824234244,4.102543255483036,1.6946052013051482,1.23351149340271,-1.9948321138163272,1.2268265924076178,2.1027691065754532,1.6945828082575871,-0.33199162175652847
2043,-0.25122259635263683,-0.25122259635263683,1.8610568157713718,-0.13255002993279041,0.029923723864548644,-0.24820256686823802,-1.2016413357801743,-1.0310241822812507,-0.25122259635263683,-0.25122259635263683,0.15242966933524466,1.6326433761737607,0.32952199687344236,-0.13753775488804038,-0.5939479947230653,-0.9508692265034566,0.10094257122618358,-0.16054890674696415,-0.6929158947336402,-1.034973845247876,2.503798631458294,-0.11999482848767908,-0.2296057597818011,-0.5066534864673612,-0.2962919131442788,-0.29196521828501526,-0.05103035017804746,-0.20788447766582216,0.009148015545260785,-0.13553922977602112,0.0006902075170372501,0.9032832671848885,0.651928020915792,-0.1347074877370262,0.013025795365363718,-0.15961168825485839,0.020311380519391183,-0.5290645090068269,-0.5136873464215801,0.3813616757505806,0.4432195586812912,0.1080145414185533,0.1855722235644665,-0.21405069965576576,0.5366179973222932,0.2649713405939951,-0.4389454545478577,-0.5436328758010233,0.01984770052617457,0.26639448974325614,0.06372926127109858,1.1958528085314828,-1.3796296118306386,-0.3729736398236707,0.10724810169663541,0.06130837935662143,-0.6554254791554038
2044,-0.3928696624940991,-0.3928696624940991,1.586219466571792,-0.3088108104771963,0.029923723864548644,-0.39884284970077916,-1.2097954921464125,-1.1874181999992992,-0.3928696624940991,-0.3928696624940991,-0.24598107488208656,0.8964782401720649,0.701141517576532,-0.2457307953478931,0.9345312919385246,-1.211437204096456,0.483776619135859,-0.27774850454000777,1.247373438096974,-0.925596086385527,1.7576141731889994,-0.3199401386675339,-0.3272436516597872,-0.4797688225097415,-0.39162095149872816,-0.3899656585432125,-0.33867235361415465,-0.33984751916521766,-0.32373299239362313,-0.3066656700556339,-0.3140778931774056,0.19527688466688603,0.18657508801109338,-0.3062649445532287,-0.3051979702495944,-0.3140470819253414,-0.31617750662395827,-0.38447850467407896,-0.40096566707918935,0.983564750749882,0.6629026949221305,1.5740775079791909,1.0150400536241018,-0.573506101993145,-0.034824130456308215,-0.1607528321219095,-0.32821424015659684,-0.37981733417368696,0.01984770052617457,0.317252522622382,-0.21137866487943216,1.6597393358088628,-0.4319197367993974,0.3108444381012662,-0.24070414505570686,-0.211045287735669,-0.6052874088669058
2045,-0.5594338468562866,-0.5594338468562866,-0.200223303225476,-0.5647837783345836,2.705009641406441,-0.23820747701205044,1.7279246605264822,1.8932111958170688,-0.5594338468562866,-0.5594338468562866,0.7845450400487758,0.3033394734506987,0.32952199687344236,-0.49340161085839934,0.6421309884745177,1.0943413501161194,0.10094257122618358,-0.49560187455531235,0.09830276351787756,-0.21194915919045237,0.8248836003523831,-0.5335000938794295,-0.5700620690426219,-0.5222969020450405,-0.5517280996924377,-0.5499350864483793,-0.26238134251520245,-0.5254540734692456,-0.06636331291045951,-0.5009804620117908,-0.21337418876204559,-0.5368660790733211,-0.3986519704140562,-0.5006607630210641,-0.21657333156142944,-0.5213329674596039,-0.058609497941706105,-0.6872586078650098,-0.6940562075669373,2.892930849656397,2.5120801621144375,0.4340985016939238,0.03524342682399262,-0.573506101993145,-0.40938283605908893,-0.5204163573474151,-0.6765142417872902,-0.5436328758010233,-0.18896098446152498,-0.5400686030543113,-0.6587821094609935,0.6309725354630875,0.030865813137241845,1.1879982678629193,-0.5470210802308458,-0.6616719464620209,-0.6355420115943388
2046,1.024214721044187,1.024214721044187,0.21203272057389386,0.951237728038476,2.461820012538996,2.074941889705643,0.2034680635111383,0.03777918986847639,1.024214721044187,1.024214721044187,0.48703534092186734,1.031091293612375,-0.042097523829647286,1.1738140367096928,0.17889700845955114,-0.4217012575022611,0.10094257122618358,1.1796629644864285,0.030121327983232932,-0.6900044110139545,1.0114297149197067,1.1198877283837563,0.9924632790831884,0.9342701695068194,1.047188337494624,1.051803530340096,1.680333523252112,1.1301379988611497,1.8484448216680802,1.220709711305574,1.7833141048528056,1.3296962021105037,1.8927709548823255,1.2210280121973038,1.7898903435244398,1.1437044911646979,1.8625492899939626,-4.983433053748204e-05,-0.05186452145228789,1.0743731509481893,1.055346355779552,1.5221407481772669,0.16989547753566478,0.5048601050189927,0.14525217031425944,1.260774434245565,0.7166857647354835,-0.1428076143724344,0.01984770052617457,0.5788081202864579,0.8359521258455863,0.5796197833659601,-0.5890198912857084,-0.46110661044116585,0.648507152200279,0.8382508944020557,0.17612122149960296
2047,-0.07091103642039406,-0.07091103642039406,-0.06280462862568605,-0.10334706037513737,2.218630383671551,0.3971946638455875,0.23015439343700864,0.16954946862666193,-0.07091103642039406,-0.07091103642039406,0.9663153051013756,1.5064436385734699,-0.042097523829647286,-0.0058811634850870625,1.025042212155886,-0.20412817739060882,0.10094257122618358,-0.017151751800181404,0.6945887637581016,-0.642359230190146,1.1979758294870304,-0.00553682432296408,-0.0717684705149913,-0.15070682447875838,-0.060124362008189304,-0.05903848739753995,0.4249629660458178,-0.01001654900644979,0.6490991101438859,0.044215434383236024,0.493549208612578,0.45273375103706875,0.6867376192711302,0.04458264270925674,0.4990728167266941,0.010629459991708208,0.6574835701426378,-0.5188584381127506,-0.5617878703178469,1.2034166670194681,1.1811842687718774,-0.10893648053885045,0.13518268275760378,-0.014353253912777296,-0.02522006108187794,0.5255438945839022,-0.0966853373385058,-0.4425552011799008,-0.18896098446152498,0.4698266212597596,0.1704959923644257,1.7316331887448404,-0.6762977548892144,0.9110717267705409,0.3243465120634815,0.16866770870835418,-0.4970491476779752
